InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID
574077,21618,1,2011-11-02 15:56:00,1.25,17999.0
540857,22966,12,2011-01-12 10:20:00,1.25,16779.0
556049,47566,50,2011-06-08 13:00:00,4.15,16013.0
571056,21340,1,2011-10-13 14:10:00,12.75,15367.0
568652,21811,48,2011-09-28 12:15:00,0.39,15841.0
561702,48129,2,2011-07-29 10:58:00,7.95,15149.0
572065,23176,1,2011-10-20 13:06:00,2.25,12556.0
571728,22922,12,2011-10-19 09:18:00,0.85,16123.0
554993,21213,12,2011-05-29 14:13:00,0.55,17051.0
551734,20970,4,2011-05-04 10:15:00,3.75,18178.0
572294,22381,3,2011-10-23 13:10:00,2.1,13471.0
552847,90122A,1,2011-05-11 14:42:00,4.95,14649.0
549951,22960,6,2011-04-13 12:57:00,4.25,13134.0
562580,23203,10,2011-08-07 13:31:00,2.08,14024.0
578703,23077,20,2011-11-25 11:02:00,1.25,17385.0
568132,35637A,4,2011-09-23 16:22:00,1.95,15549.0
573416,20711,10,2011-10-31 08:29:00,2.08,14688.0
562374,22909,192,2011-08-04 14:40:00,0.72,14911.0
563855,23200,20,2011-08-19 15:29:00,2.08,14709.0
571057,22795,4,2011-10-13 14:13:00,6.75,15367.0
546421,21874,6,2011-03-13 11:21:00,1.25,13700.0
559421,22131,6,2011-07-08 11:55:00,1.95,12648.0
580643,22865,12,2011-12-05 12:59:00,2.1,14547.0
569738,23400,2,2011-10-06 10:48:00,6.25,13013.0
565593,21929,10,2011-09-05 14:07:00,2.08,17612.0
565431,21929,2,2011-09-04 13:15:00,2.08,14965.0
561795,21212,24,2011-07-29 13:28:00,0.55,12716.0
556259,21498,25,2011-06-09 17:53:00,0.42,12721.0
537855,21690,1,2010-12-08 15:59:00,3.75,15996.0
570232,20969,5,2011-10-09 13:58:00,3.75,14040.0
577258,22379,1,2011-11-18 12:27:00,2.1,16764.0
572295,22467,2,2011-10-23 13:49:00,2.55,16686.0
576076,22993,2,2011-11-13 16:18:00,1.25,14382.0
555473,21672,36,2011-06-03 11:59:00,1.25,14700.0
577108,22651,5,2011-11-17 17:34:00,0.85,15983.0
562807,21245,8,2011-08-09 14:57:00,1.69,16053.0
569737,22530,24,2011-10-06 10:45:00,0.42,16295.0
570598,22991,12,2011-10-11 11:55:00,1.95,14175.0
575961,22993,2,2011-11-13 12:29:00,1.25,16794.0
548796,22385,5,2011-04-04 12:42:00,2.08,15752.0
566314,23353,12,2011-09-12 09:57:00,0.83,15358.0
539286,20914,18,2010-12-16 16:05:00,2.95,14735.0
541213,82552,1,2011-01-14 13:28:00,1.45,15033.0
569244,23199,10,2011-10-03 09:45:00,1.95,13344.0
570703,21907,12,2011-10-12 09:50:00,2.1,14911.0
567333,16218,80,2011-09-19 14:55:00,0.06,14282.0
541139,20725,10,2011-01-14 11:05:00,1.65,15213.0
541139,22385,10,2011-01-14 11:05:00,1.95,15213.0
557798,21975,24,2011-06-23 09:38:00,0.55,16187.0
581098,23035,12,2011-12-07 11:42:00,1.45,14911.0
573748,22423,3,2011-11-01 09:24:00,12.75,14911.0
552824,22840,1,2011-05-11 13:16:00,7.95,14056.0
541248,10002,1,2011-01-16 13:04:00,0.85,12748.0
560924,23296,128,2011-07-22 09:01:00,1.04,15061.0
537219,22816,24,2010-12-05 15:47:00,0.42,14081.0
571065,21213,24,2011-10-13 14:59:00,0.55,12613.0
579182,22065,48,2011-11-28 15:15:00,0.39,15601.0
553009,21935,10,2011-05-12 16:52:00,1.65,13601.0
566625,22219,12,2011-09-14 09:38:00,0.85,14911.0
556325,22138,3,2011-06-10 11:20:00,4.95,17234.0
546549,21916,4,2011-03-14 16:46:00,0.42,17799.0
561907,23232,25,2011-08-01 10:08:00,0.42,14060.0
573889,85071A,6,2011-11-01 13:44:00,0.39,13571.0
542932,22963,12,2011-02-02 10:54:00,0.85,13089.0
549682,22960,6,2011-04-11 13:22:00,4.25,12596.0
537135,22598,4,2010-12-05 12:35:00,0.85,17059.0
562203,21158,24,2011-08-03 12:50:00,0.39,16102.0
565198,23005,72,2011-09-01 16:18:00,0.42,16729.0
570413,22424,2,2011-10-10 13:13:00,12.75,17652.0
571241,22363,1,2011-10-14 14:58:00,2.95,14592.0
570964,23357,4,2011-10-13 11:50:00,4.95,12766.0
538205,22561,3,2010-12-10 11:24:00,1.65,12748.0
565386,21672,1,2011-09-02 15:48:00,1.45,17997.0
555420,22470,40,2011-06-03 10:29:00,2.55,13458.0
537772,21467,1,2010-12-08 12:35:00,3.75,18043.0
579141,22666,1,2011-11-28 13:06:00,2.95,17019.0
567864,20749,2,2011-09-22 14:10:00,7.95,16236.0
538313,22727,2,2010-12-10 13:50:00,3.75,15514.0
574336,22637,4,2011-11-04 09:52:00,2.55,12397.0
C568386,22667,-3,2011-09-27 09:56:00,2.95,12720.0
564020,22411,10,2011-08-22 11:57:00,2.08,13971.0
553684,22699,24,2011-05-18 13:55:00,2.55,16389.0
555950,22985,75,2011-06-08 10:51:00,0.42,17966.0
560590,22029,12,2011-07-19 15:55:00,0.42,12560.0
555531,23209,80,2011-06-05 11:53:00,1.65,12678.0
568987,22354,15,2011-09-29 15:58:00,3.75,12709.0
569670,23372,1,2011-10-05 13:47:00,1.25,14730.0
572889,21726,3,2011-10-26 13:56:00,0.85,12748.0
564902,22138,6,2011-08-31 11:50:00,4.95,18198.0
537409,22423,4,2010-12-06 15:00:00,12.75,15194.0
552332,22090,6,2011-05-09 10:24:00,2.95,13908.0
550130,20724,2,2011-04-14 13:17:00,0.85,14390.0
543040,82600,3,2011-02-02 17:06:00,2.1,17337.0
564648,22356,10,2011-08-26 14:04:00,0.85,15641.0
537793,21936,3,2010-12-08 12:57:00,2.95,15032.0
576345,23354,12,2011-11-14 15:37:00,0.83,12374.0
573153,22551,84,2011-10-28 07:39:00,1.65,12678.0
559552,21407,1,2011-07-10 16:29:00,4.25,16014.0
556998,22630,24,2011-06-16 10:48:00,1.95,16672.0
562460,21927,1,2011-08-05 11:19:00,1.25,17841.0
536597,20726,1,2010-12-01 17:35:00,1.65,18011.0
C579948,21730,-1,2011-12-01 10:56:00,4.95,16376.0
578229,23320,1,2011-11-23 11:54:00,2.89,16066.0
544295,22212,12,2011-02-17 12:43:00,1.69,14298.0
574917,23319,6,2011-11-07 16:30:00,2.49,14135.0
540954,20752,1,2011-01-12 13:19:00,2.1,14606.0
554281,22469,12,2011-05-23 13:41:00,1.65,18160.0
571406,23349,12,2011-10-17 12:12:00,1.25,13871.0
541862,84032A,2,2011-01-23 16:02:00,2.95,14068.0
539044,20751,2,2010-12-15 15:47:00,2.1,15727.0
555077,21770,4,2011-05-31 12:42:00,4.95,17975.0
551747,22091,36,2011-05-04 11:00:00,0.42,14298.0
562203,20829,16,2011-08-03 12:50:00,2.1,16102.0
574529,23193,2,2011-11-04 14:06:00,2.25,17233.0
580137,22916,1,2011-12-01 19:54:00,0.65,17566.0
560393,79190D,4,2011-07-18 13:33:00,0.42,14808.0
570209,22749,2,2011-10-09 10:29:00,3.75,16326.0
580986,22355,10,2011-12-06 16:34:00,0.85,12650.0
559134,22745,6,2011-07-06 13:14:00,2.1,12700.0
555015,85016,9,2011-05-31 10:45:00,0.65,16558.0
550817,22089,2,2011-04-20 17:00:00,2.95,17946.0
573576,20961,2,2011-10-31 14:09:00,2.46,14096.0
561007,21928,10,2011-07-22 15:21:00,2.08,15640.0
552803,16151A,2,2011-05-11 12:32:00,1.25,14573.0
560603,20665,6,2011-07-20 08:59:00,2.95,18180.0
573496,22679,1,2011-10-31 11:59:00,1.25,17841.0
537407,22849,4,2010-12-06 14:55:00,14.95,15502.0
552965,22299,24,2011-05-12 13:10:00,1.25,13477.0
562727,22555,12,2011-08-09 09:26:00,1.65,15601.0
547789,21922,2,2011-03-25 12:04:00,7.95,14911.0
542891,22847,4,2011-02-01 13:26:00,14.95,16705.0
567517,23329,12,2011-09-20 15:49:00,1.65,14211.0
539731,22751,48,2010-12-21 15:05:00,3.39,14646.0
547083,22156,4,2011-03-20 15:21:00,0.85,15452.0
558416,84380,2,2011-06-29 10:50:00,1.25,16059.0
543604,22861,6,2011-02-10 13:54:00,1.65,16558.0
569666,23032,12,2011-10-05 13:36:00,1.65,17690.0
549964,15036,12,2011-04-13 14:12:00,0.83,13122.0
547389,22917,4,2011-03-22 16:08:00,0.65,16721.0
556127,23162,20,2011-06-09 10:23:00,3.75,12406.0
571303,23204,20,2011-10-17 09:36:00,0.85,13875.0
559606,20986,1,2011-07-11 11:38:00,1.25,14606.0
572219,22433,1,2011-10-21 13:17:00,1.95,17463.0
581476,23243,12,2011-12-09 08:48:00,4.95,12433.0
576649,84029E,2,2011-11-16 10:32:00,4.25,16008.0
568712,23396,2,2011-09-28 15:50:00,3.75,17841.0
569716,23298,3,2011-10-06 08:17:00,4.95,15804.0
561114,23191,12,2011-07-25 12:12:00,1.65,14775.0
553672,22568,4,2011-05-18 12:44:00,3.75,15811.0
536988,22910,2,2010-12-03 15:05:00,2.95,17238.0
568065,23230,25,2011-09-23 13:44:00,0.42,16240.0
548780,37475,1,2011-04-04 12:37:00,9.95,13294.0
564324,47504K,144,2011-08-24 13:26:00,0.79,13694.0
578942,22464,1,2011-11-27 13:29:00,1.65,17288.0
549546,22993,12,2011-04-10 11:24:00,1.25,16889.0
579493,84347,6,2011-11-29 15:24:00,2.55,15570.0
550527,22993,24,2011-04-19 10:48:00,1.25,12476.0
579283,22993,12,2011-11-29 10:45:00,1.25,13883.0
580119,23582,1,2011-12-01 16:37:00,2.08,17920.0
575726,23583,1,2011-11-10 19:12:00,1.65,16791.0
573417,23090,12,2011-10-31 08:56:00,0.83,12581.0
571274,21841,1,2011-10-16 12:25:00,4.25,16934.0
576695,23179,1,2011-11-16 12:25:00,2.89,16469.0
547083,21899,2,2011-03-20 15:21:00,0.65,15452.0
568869,23288,8,2011-09-29 12:01:00,0.85,12957.0
578925,47566,2,2011-11-27 12:13:00,4.95,17365.0
567458,82600,384,2011-09-20 12:21:00,2.41,17450.0
550277,21124,24,2011-04-15 12:48:00,1.25,12639.0
576597,22816,12,2011-11-15 14:57:00,0.42,14194.0
553916,22725,4,2011-05-20 08:18:00,3.75,17166.0
574824,22467,36,2011-11-07 10:43:00,2.1,13097.0
554098,84378,6,2011-05-22 13:01:00,1.25,14769.0
578826,22113,3,2011-11-25 14:24:00,4.25,17329.0
580753,21243,8,2011-12-06 10:00:00,1.69,12682.0
536836,22197,2,2010-12-02 18:08:00,0.85,18168.0
578153,22197,6,2011-11-23 11:22:00,0.85,12748.0
577609,23514,6,2011-11-21 09:51:00,2.08,12349.0
571475,84836,1,2011-10-17 14:42:00,1.25,15033.0
540647,21166,4,2011-01-10 14:57:00,1.95,17406.0
546545,22236,1,2011-03-14 15:48:00,12.75,16804.0
575491,23521,2,2011-11-09 17:47:00,2.89,15531.0
556079,22384,10,2011-06-08 15:18:00,1.65,18229.0
C578280,20752,-1,2011-11-23 13:53:00,2.1,17841.0
574947,21380,6,2011-11-08 09:03:00,2.95,16422.0
573904,22726,2,2011-11-01 14:54:00,3.75,14505.0
570388,23108,6,2011-10-10 12:37:00,6.25,14911.0
541649,22766,8,2011-01-20 11:39:00,2.95,17418.0
579784,82494L,72,2011-11-30 15:27:00,2.55,14258.0
545059,22079,1,2011-02-27 13:04:00,1.65,14157.0
568381,85048,2,2011-09-27 09:24:00,7.95,14321.0
568183,22457,1,2011-09-25 13:47:00,2.95,13991.0
541859,21242,1,2011-01-23 15:34:00,1.69,14606.0
578121,22423,4,2011-11-23 10:23:00,12.75,14547.0
561512,21395,6,2011-07-27 15:09:00,0.39,14534.0
545062,21790,2,2011-02-27 14:07:00,0.85,12748.0
C545650,40001,-1,2011-03-04 13:14:00,0.64,15311.0
553708,23192,24,2011-05-18 15:28:00,1.65,16843.0
573576,21080,2,2011-10-31 14:09:00,0.83,14096.0
574063,22398,1,2011-11-02 14:31:00,0.39,13271.0
566726,22571,3,2011-09-14 13:12:00,0.85,15021.0
562711,21931,1,2011-08-08 14:53:00,2.08,16788.0
552061,21901,24,2011-05-06 10:43:00,0.65,13001.0
564733,20668,144,2011-08-28 13:18:00,0.12,17841.0
C563225,D,-1,2011-08-14 14:35:00,434.51,14911.0
564727,84380,1,2011-08-28 12:31:00,1.25,16686.0
541576,21135,8,2011-01-19 13:32:00,1.69,17097.0
545054,71270,2,2011-02-27 12:41:00,1.25,14472.0
559061,23308,3,2011-07-06 10:04:00,0.55,17220.0
549148,23233,25,2011-04-06 15:31:00,0.42,14534.0
568047,23340,24,2011-09-23 12:27:00,1.65,15075.0
542131,85054,27,2011-01-25 15:55:00,1.25,16133.0
572651,22966,12,2011-10-25 12:06:00,1.25,17350.0
580640,23439,1,2011-12-05 12:51:00,2.1,16910.0
C571707,23194,-4,2011-10-18 15:33:00,2.25,14056.0
573029,23229,1,2011-10-27 13:33:00,3.75,14971.0
556470,84755,32,2011-06-12 11:41:00,0.65,15291.0
579535,23440,12,2011-11-30 09:50:00,2.08,15414.0
576339,22493,4,2011-11-14 15:27:00,3.29,14096.0
571549,21625,3,2011-10-18 08:12:00,6.95,13536.0
574328,21415,6,2011-11-04 09:05:00,2.1,13081.0
542777,22045,25,2011-02-01 08:31:00,0.42,14911.0
574709,85066,2,2011-11-06 14:14:00,12.75,17768.0
561891,22189,2,2011-07-31 14:19:00,3.95,15438.0
559310,21925,12,2011-07-07 13:33:00,1.25,15505.0
C571695,22998,-24,2011-10-18 14:46:00,0.42,14776.0
577473,22382,1,2011-11-20 11:28:00,1.65,15919.0
572192,22086,1,2011-10-21 11:30:00,2.95,18118.0
568593,35970,12,2011-09-28 10:54:00,1.69,13988.0
576590,23311,6,2011-11-15 14:30:00,2.55,16240.0
570442,22413,1,2011-10-10 14:37:00,2.95,16549.0
570593,35964,36,2011-10-11 11:38:00,0.39,18180.0
575846,23229,3,2011-11-11 12:07:00,3.75,17364.0
577919,85048,2,2011-11-22 11:58:00,7.95,17075.0
561045,21124,1,2011-07-24 12:29:00,1.25,17522.0
561208,23295,128,2011-07-25 16:39:00,0.72,15372.0
542627,21508,12,2011-01-31 09:51:00,0.42,14426.0
556067,22367,1,2011-06-08 14:35:00,1.95,12748.0
552036,21715,2,2011-05-05 19:16:00,2.55,12748.0
566291,23380,2,2011-09-11 15:31:00,0.39,12965.0
562101,22738,10,2011-08-02 14:04:00,1.65,13850.0
541965,21249,12,2011-01-24 13:27:00,2.95,12625.0
542896,48184,10,2011-02-01 13:50:00,6.75,15981.0
C537805,35004C,-1,2010-12-08 13:18:00,4.65,15311.0
544667,22197,100,2011-02-22 15:10:00,0.72,17511.0
557270,22171,2,2011-06-19 11:36:00,8.5,14162.0
537235,21791,288,2010-12-06 09:45:00,1.06,17381.0
577609,22554,12,2011-11-21 09:51:00,1.65,12349.0
562914,20713,10,2011-08-10 13:25:00,2.08,16558.0
556479,21056,3,2011-06-12 12:50:00,8.95,16983.0
562035,85071A,24,2011-08-02 09:29:00,0.39,12627.0
566281,71477,2,2011-09-11 14:15:00,3.95,12748.0
578262,23508,1,2011-11-23 13:27:00,0.42,18283.0
555631,21159,1,2011-06-06 12:06:00,1.45,18118.0
560891,22138,3,2011-07-21 17:02:00,4.95,15106.0
577083,85014B,6,2011-11-17 15:34:00,5.95,15287.0
542393,21912,2,2011-01-27 15:02:00,3.75,18125.0
547658,47013A,2,2011-03-24 13:04:00,0.29,13736.0
562422,85040A,12,2011-08-04 16:59:00,1.65,13218.0
542412,20914,1,2011-01-27 16:49:00,2.95,16725.0
568066,21328,2,2011-09-23 13:48:00,1.65,14529.0
544568,22551,12,2011-02-21 12:54:00,1.65,15065.0
547358,22953,4,2011-03-22 12:25:00,1.25,15998.0
554654,22993,12,2011-05-25 13:34:00,1.25,12815.0
558570,84692,6,2011-06-30 14:38:00,0.42,17673.0
553872,21937,5,2011-05-19 14:35:00,2.95,13050.0
560576,23245,4,2011-07-19 14:59:00,4.95,17287.0
552062,17136A,24,2011-05-06 10:45:00,0.08,13117.0
550178,20719,20,2011-04-14 17:25:00,0.85,12662.0
580539,22693,24,2011-12-05 08:39:00,1.25,18180.0
539213,16012,24,2010-12-16 12:23:00,0.21,12877.0
573364,85049A,1,2011-10-30 13:09:00,1.25,14710.0
541282,82552,2,2011-01-17 12:31:00,1.45,17690.0
579404,22605,1,2011-11-29 12:21:00,14.95,14126.0
547689,21086,3,2011-03-24 14:55:00,0.65,17757.0
566790,22950,36,2011-09-15 10:35:00,1.45,17679.0
572528,22851,1,2011-10-24 15:43:00,0.85,13176.0
544319,22244,6,2011-02-17 15:03:00,1.95,14379.0
536800,22717,12,2010-12-02 16:12:00,0.42,14829.0
555631,22079,2,2011-06-06 12:06:00,1.65,18118.0
578926,21216,4,2011-11-27 12:24:00,4.95,18156.0
538056,22983,12,2010-12-09 13:34:00,0.42,17198.0
576085,22141,6,2011-11-14 08:28:00,2.1,15365.0
545087,84828,12,2011-02-28 11:46:00,1.25,16422.0
566849,20725,10,2011-09-15 12:03:00,1.65,16341.0
575848,22139,1,2011-11-11 12:10:00,4.95,14178.0
577557,21615,2,2011-11-20 15:36:00,1.25,15426.0
539581,21216,4,2010-12-20 12:51:00,4.95,16143.0
557273,16259,108,2011-06-19 11:44:00,0.08,16050.0
552467,23206,20,2011-05-09 15:29:00,1.65,15249.0
568900,48111,2,2011-09-29 13:21:00,8.25,13647.0
560416,22178,12,2011-07-18 14:40:00,1.25,14798.0
553149,23173,12,2011-05-13 14:16:00,8.15,14226.0
550626,85132B,2,2011-04-19 14:23:00,1.95,13184.0
565649,21682,4,2011-09-05 16:27:00,4.95,16712.0
559535,84992,2,2011-07-10 12:16:00,0.55,17841.0
550339,22636,2,2011-04-17 15:40:00,8.5,17697.0
555819,22682,10,2011-06-07 12:00:00,1.25,15073.0
537208,21592,2,2010-12-05 15:12:00,1.25,15889.0
567474,23381,12,2011-09-20 12:53:00,0.39,13448.0
567796,23265,3,2011-09-22 11:46:00,1.25,16395.0
559641,22156,36,2011-07-11 12:31:00,0.85,13184.0
572930,21810,48,2011-10-27 10:01:00,0.39,17613.0
570242,23504,1,2011-10-09 15:40:00,1.25,16380.0
577038,37448,4,2011-11-17 13:30:00,1.49,14796.0
558232,23192,2,2011-06-27 14:30:00,1.65,17841.0
576672,23010,12,2011-11-16 11:59:00,14.95,12731.0
563558,22692,10,2011-08-17 13:40:00,6.75,14156.0
552802,21916,4,2011-05-11 12:23:00,0.42,16115.0
568794,84879,16,2011-09-29 10:10:00,1.69,17447.0
581163,85062,24,2011-12-07 14:34:00,1.65,12747.0
575707,22421,24,2011-11-10 17:16:00,0.42,12538.0
549927,22960,72,2011-04-13 10:19:00,3.75,16684.0
549927,15036,600,2011-04-13 10:19:00,0.72,16684.0
543132,21154,10,2011-02-03 15:27:00,1.25,15235.0
571697,22629,12,2011-10-18 14:49:00,1.95,12759.0
542026,21754,3,2011-01-25 11:41:00,5.95,15110.0
570637,23344,20,2011-10-11 12:34:00,2.08,12530.0
550890,21212,1,2011-04-21 12:00:00,0.55,14711.0
580544,22918,12,2011-12-05 09:15:00,0.65,15156.0
538665,85169A,24,2010-12-13 15:56:00,0.42,17576.0
568938,23209,1,2011-09-29 14:46:00,1.65,17220.0
541965,22087,24,2011-01-24 13:27:00,2.95,12625.0
578258,82482,3,2011-11-23 13:01:00,2.95,13263.0
555853,21756,1,2011-06-07 13:44:00,5.95,14375.0
570703,22123,12,2011-10-12 09:50:00,1.95,14911.0
551337,22782,1,2011-04-27 16:54:00,24.95,16418.0
555835,21756,1,2011-06-07 12:34:00,5.95,14525.0
571913,22180,1,2011-10-19 15:29:00,9.95,18210.0
538909,20750,2,2010-12-15 10:48:00,7.95,13491.0
551650,21507,12,2011-05-03 12:02:00,0.42,13089.0
576627,21108,18,2011-11-16 08:25:00,0.79,14426.0
552883,21509,72,2011-05-12 10:13:00,0.36,14646.0
569943,21108,18,2011-10-06 18:08:00,0.79,14592.0
550001,84406B,4,2011-04-14 09:28:00,4.15,17704.0
561382,21172,2,2011-07-26 17:27:00,1.45,16750.0
556845,22045,25,2011-06-15 11:30:00,0.42,17511.0
560644,85123A,10,2011-07-20 11:22:00,2.95,16271.0
544569,21212,3,2011-02-21 12:58:00,0.55,16980.0
546549,84997D,2,2011-03-14 16:46:00,4.15,17799.0
572300,23321,1,2011-10-23 14:40:00,1.65,18005.0
544412,85206A,6,2011-02-18 14:21:00,1.65,16531.0
544454,85205B,3,2011-02-20 13:13:00,2.55,13301.0
563100,22596,12,2011-08-12 09:57:00,1.25,12381.0
536945,20751,1,2010-12-03 12:24:00,2.1,14083.0
543391,22786,6,2011-02-08 10:12:00,5.95,14475.0
559357,22751,1,2011-07-07 18:56:00,3.75,17107.0
578843,22469,2,2011-11-25 16:13:00,1.65,17813.0
558200,82600,1,2011-06-27 13:00:00,2.1,15976.0
555567,85049C,6,2011-06-05 15:25:00,1.25,17050.0
576339,23229,2,2011-11-14 15:27:00,7.46,14096.0
576300,23372,1,2011-11-14 14:39:00,1.25,15058.0
C578784,POST,-1,2011-11-25 12:01:00,7.6,13081.0
551982,22063,3,2011-05-05 13:56:00,2.95,15023.0
569229,22766,1,2011-10-02 14:56:00,2.95,14502.0
548868,22990,2,2011-04-04 14:28:00,4.95,13015.0
560285,22637,4,2011-07-18 09:21:00,2.55,14944.0
565426,22305,1,2011-09-04 12:41:00,2.55,12851.0
554096,21376,2,2011-05-22 12:51:00,5.45,14921.0
568690,23102,6,2011-09-28 14:43:00,0.83,16332.0
574732,21790,24,2011-11-06 15:11:00,0.85,13523.0
562537,23320,12,2011-08-05 15:02:00,2.89,12517.0
562930,71053,4,2011-08-10 16:01:00,3.75,14209.0
562371,21506,12,2011-08-04 14:30:00,0.42,13709.0
556413,22763,1,2011-06-10 12:01:00,9.95,16005.0
559006,85123A,32,2011-07-05 12:41:00,2.55,14905.0
568346,22677,1,2011-09-26 15:28:00,2.46,14096.0
550319,22328,1,2011-04-17 12:37:00,2.95,14524.0
573343,23130,6,2011-10-30 11:59:00,4.15,13566.0
541485,21865,1,2011-01-18 13:05:00,2.1,18118.0
545081,22961,12,2011-02-28 10:35:00,1.45,16057.0
549720,21080,3,2011-04-11 15:25:00,0.85,14606.0
550939,85123A,24,2011-04-21 15:25:00,2.95,16146.0
570482,23264,5,2011-10-10 17:00:00,1.25,17459.0
567305,22328,12,2011-09-19 13:28:00,2.95,12621.0
559328,84077,144,2011-07-07 15:31:00,0.29,13743.0
548666,22629,6,2011-04-01 14:58:00,1.95,13124.0
564342,17003,3,2011-08-24 14:53:00,0.29,16340.0
552870,23203,10,2011-05-12 08:42:00,1.95,15513.0
545657,22630,12,2011-03-04 14:02:00,1.95,14911.0
578914,21814,12,2011-11-27 11:54:00,1.45,13782.0
568161,23493,5,2011-09-25 12:31:00,1.95,15860.0
559367,22557,12,2011-07-08 09:38:00,1.65,13013.0
580513,21265,2,2011-12-04 13:59:00,1.95,14456.0
C566467,20723,-20,2011-09-12 18:04:00,0.85,14688.0
564044,23020,1,2011-08-22 12:58:00,12.5,16952.0
564976,21217,2,2011-08-31 15:49:00,9.95,17315.0
570418,23012,4,2011-10-10 13:31:00,3.95,15211.0
573320,23356,24,2011-10-30 10:29:00,4.95,15513.0
541844,21071,1,2011-01-23 12:19:00,1.25,16931.0
579039,20728,10,2011-11-28 10:23:00,1.65,17031.0
565679,47590A,9,2011-09-06 10:12:00,5.45,15199.0
577504,84378,2,2011-11-20 12:36:00,1.45,14159.0
549844,47566,2,2011-04-12 14:17:00,4.95,12854.0
574550,22734,10,2011-11-04 15:18:00,2.89,12484.0
563110,84991,24,2011-08-12 11:07:00,0.55,14849.0
578270,23023,1,2011-11-23 13:39:00,3.29,14096.0
552554,21035,1,2011-05-10 11:04:00,3.25,12843.0
564044,22768,1,2011-08-22 12:58:00,9.95,16952.0
566914,22915,1,2011-09-15 14:08:00,0.42,15466.0
572307,22457,5,2011-10-23 15:23:00,2.95,16905.0
566817,23379,48,2011-09-15 10:53:00,0.39,16160.0
576834,22551,12,2011-11-16 15:10:00,1.65,13458.0
C564212,22727,-1,2011-08-24 09:13:00,3.75,13209.0
578317,23542,2,2011-11-23 16:47:00,8.25,15398.0
562263,84971S,5,2011-08-03 15:45:00,0.85,17514.0
572852,22065,96,2011-10-26 12:24:00,0.39,12879.0
556912,22062,2,2011-06-15 13:26:00,0.83,15005.0
561195,22804,2,2011-07-25 13:57:00,2.95,14796.0
569637,23118,2,2011-10-05 12:14:00,7.5,15757.0
574910,23500,40,2011-11-07 15:44:00,1.25,16348.0
572219,84755,8,2011-10-21 13:17:00,0.65,17463.0
551002,20981,12,2011-04-26 09:37:00,0.85,16834.0
540550,22968,2,2011-01-10 09:11:00,9.95,12539.0
541686,22831,6,2011-01-20 15:42:00,2.95,16912.0
550622,23193,6,2011-04-19 13:49:00,2.25,13735.0
537129,84077,48,2010-12-05 12:15:00,0.29,13506.0
578620,22632,3,2011-11-24 15:21:00,2.1,17247.0
549550,22501,1,2011-04-10 11:45:00,9.95,15038.0
565436,21985,24,2011-09-04 13:45:00,0.29,14189.0
547924,85129D,12,2011-03-28 13:39:00,1.25,17749.0
568183,21977,1,2011-09-25 13:47:00,0.55,13991.0
569205,23205,3,2011-10-02 10:55:00,0.85,16923.0
578682,85066,8,2011-11-25 08:55:00,10.95,17173.0
554371,21830,24,2011-05-24 10:42:00,0.42,17659.0
578506,84884A,1,2011-11-24 13:01:00,3.95,17458.0
538011,21166,2,2010-12-09 12:24:00,1.95,14896.0
576599,23367,24,2011-11-15 15:06:00,0.65,14544.0
563427,22278,6,2011-08-16 11:40:00,4.95,16470.0
555125,84755,16,2011-05-31 15:26:00,0.65,13481.0
570513,21479,24,2011-10-11 10:33:00,3.75,14952.0
555638,23165,12,2011-06-06 12:51:00,1.65,15150.0
561874,23335,2,2011-07-31 12:02:00,2.08,16255.0
560249,85049A,1,2011-07-17 12:26:00,1.25,17571.0
552308,21718,12,2011-05-08 15:21:00,1.25,17410.0
579391,21790,24,2011-11-29 12:07:00,0.85,14251.0
564656,21485,3,2011-08-26 14:40:00,4.95,14141.0
540520,21232,3,2011-01-09 12:31:00,1.25,17555.0
580750,22730,4,2011-12-06 09:56:00,3.75,12749.0
566495,79190A,4,2011-09-13 11:14:00,0.42,15529.0
544825,22374,12,2011-02-24 09:32:00,3.95,15606.0
576339,22074,6,2011-11-14 15:27:00,1.25,14096.0
558067,20728,10,2011-06-24 15:51:00,1.65,14156.0
537624,21826,2,2010-12-07 14:41:00,1.25,12748.0
569238,22329,1,2011-10-02 15:52:00,1.65,17954.0
569343,23540,120,2011-10-03 14:34:00,6.25,18102.0
542353,22718,12,2011-01-27 12:19:00,0.42,16700.0
563110,23203,10,2011-08-12 11:07:00,2.08,14849.0
553660,79337,12,2011-05-18 11:58:00,0.38,14620.0
539309,21754,3,2010-12-16 17:49:00,5.95,16945.0
554158,71477,8,2011-05-23 11:44:00,3.25,15563.0
554698,22993,24,2011-05-26 08:38:00,1.25,16678.0
576059,23148,36,2011-11-13 15:19:00,0.83,15411.0
545014,22962,12,2011-02-25 13:15:00,0.85,18223.0
579472,23301,2,2011-11-29 15:09:00,1.65,13521.0
575607,22579,3,2011-11-10 12:37:00,1.63,14096.0
574506,22207,1,2011-11-04 13:24:00,4.25,12577.0
544100,72351B,4,2011-02-16 10:25:00,2.1,15002.0
580272,82581,2,2011-12-02 12:52:00,0.55,15547.0
560892,82482,24,2011-07-21 17:08:00,2.55,13089.0
567864,23238,12,2011-09-22 14:10:00,4.15,16236.0
577485,23264,2,2011-11-20 11:56:00,1.25,16360.0
570887,22603,12,2011-10-13 10:25:00,0.85,17169.0
563952,85099F,2,2011-08-22 10:44:00,2.08,15572.0
